TABLE_NAME;NOTE;ACTIVE;DATA_TYPE;REFRESH_PERIOD;DELETE_PERIOD;FROM_CLAUSE;WHERE_CLAUSE;DATA_LEVEL;PARENT_LEVEL;PARENT2_LEVEL;VENDOR_ID;PARTITION_ID;DATE_FIELD;NE_FIELD;LOAD_TYPE;DATE_AGGREGATE_TYPES;RAW_TABLE_COUNT
LCELL_STATISTICS;NULL;1;HOURLY;30;60;"( 
SELECT NETWORK_ID, TRUNC(DATA_DATE,'HH24') DATA_DATE, 
SUM(C67189840) C67189840,
SUM(C67190567) C67190567,
SUM(C67202894) C67202894
FROM HIZIR2.M2_HSDPA_PER_CELL
WHERE DATA_DATE BETWEEN TRUNC(XDATA_DATE,'HH24') AND TRUNC(XDATA_DATE,'HH24')+0.8/24
GROUP BY NETWORK_ID, TRUNC(DATA_DATE,'HH24') 
) A LEFT OUTER JOIN  
(
SELECT NETWORK_ID, TRUNC(DATA_DATE,'HH24') DATA_DATE,
SUM(C67203932) C67203932, 
SUM(C67192487) C67192487,
SUM(C67192486) C67192486
FROM HIZIR2.M2_HSUPA_PER_CELL
WHERE DATA_DATE BETWEEN TRUNC(XDATA_DATE,'HH24') AND TRUNC(XDATA_DATE,'HH24')+0.8/24
GROUP BY NETWORK_ID, TRUNC(DATA_DATE,'HH24')
) B ON (A.NETWORK_ID = B.NETWORK_ID AND A.DATA_DATE = B.DATA_DATE) LEFT OUTER JOIN    
HIZIR2.M2_HSDPA_PER_LOCAL_CELL C ON (A.NETWORK_ID = C.LOCAL_CELL_ID AND A.DATA_DATE = C.DATA_DATE) LEFT OUTER JOIN
HIZIR2.M2_HSDPA2_PER_LOCAL_CELL D ON (A.NETWORK_ID = D.LOCAL_CELL_ID AND A.DATA_DATE = D.DATA_DATE) LEFT OUTER JOIN
HIZIR2.M2_HSUPA_PER_LOCAL_CELL E ON (A.NETWORK_ID = E.LOCAL_CELL_ID AND A.DATA_DATE = E.DATA_DATE) LEFT OUTER JOIN
HIZIR2.M2_CELL_ALGO_MEAS F ON (A.NETWORK_ID = F.LOCAL_CELL_ID AND A.DATA_DATE = F.DATA_DATE),
(SELECT DISTINCT MAIN_REGION_ID,SUB_REGION_ID,RNC_ID,NODEB_ID,CELL_ID,CITY_ID,ILCE_ID,'YYY' XXX,MAIN_REGION_NAME,SUB_REGION_NAME,RNC_NAME, NODEB_NAME,CELL_NAME FROM NORTHI_DATA.LIST_RNC_NODEB_CELL) X";A.NETWORK_ID = X.CELL_ID;CELL;NODEB;RNC;4;41;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';6
NODEB_STATISTICS;NULL;1;HALFLY;30;60;"HIZIR2.M2_IUB_PER_NODEB A,
HIZIR2.M2_TRAFFIC_PER_OPERATOR B,
HIZIR2.M2_NBAP_PROC_MEAS C LEFT OUTER JOIN 
HIZIR2.M2_NODEB_HRDWR_BSBND_RES_MEAS E ON (C.NETWORK_ID=E.NETWORK_ID AND C.DATA_DATE=E.DATA_DATE),
HIZIR2.M2_ALGORITHM_PER_NODEB D LEFT OUTER JOIN
(
SELECT NETWORK_ID, TRUNC(DATA_DATE,'HH24') DATA_DATE,
SUM(C50342606) C50342606, 
SUM(C50342607) C50342607,
SUM(C50342608) C50342608,
SUM(C50342609) C50342609
FROM HIZIR2.M2_NODEB_BOARD_SERVICE
WHERE DATA_DATE BETWEEN TRUNC(XDATA_DATE,'HH24') AND TRUNC(XDATA_DATE,'HH24')+0.8/24
GROUP BY NETWORK_ID, TRUNC(DATA_DATE,'HH24')
) F ON (D.NETWORK_ID=F.NETWORK_ID AND D.DATA_DATE=F.DATA_DATE),
(SELECT DISTINCT MAIN_REGION_ID,SUB_REGION_ID,RNC_ID,NODEB_ID,'YYY' XXX,MAIN_REGION_NAME,SUB_REGION_NAME,RNC_NAME,NODEB_NAME FROM NORTHI_DATA.LIST_RNC_NODEB_CELL) X";"A.NETWORK_ID=X.NODEB_ID AND 
A.NETWORK_ID=B.NETWORK_ID AND A.DATA_DATE=B.DATA_DATE AND 
A.NETWORK_ID=C.NETWORK_ID AND A.DATA_DATE=C.DATA_DATE AND 
A.NETWORK_ID=D.NETWORK_ID AND A.DATA_DATE=D.DATA_DATE";NODEB;RNC;RNC;4;34;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';6
OCG;NULL;1;HOURLY;60;69;"NORTHI_PARSER.HWCS_CDR_RECEIVAL A LEFT OUTER JOIN
NORTHI_PARSER.HWCS_SERVICE_DISK_SPACE B ON (A.OBJECT_NAME = B.OBJECT_NAME AND A.DATA_DATE = B.DATA_DATE),
NORTHI_DATA.LIST_OCG_MODULE X";SUBSTR(A.OBJECT_NAME,1,INSTR(A.OBJECT_NAME,'/',1,1)-1) = X.OCG_NAME AND SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'=',1,2)+1) = X.MODULE_NAME;MODULE;OCG;NULL;48;238;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';2
DNS;NULL;1;HOURLY;60;69;"(
SELECT SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,1)-1) OBJECT_NAME, DATA_DATE, 
SUM(C1910592999) C1910592999,SUM(C1910593004) C1910593004,SUM(C1910593005) C1910593005,SUM(C1910593006) C1910593006,SUM(C1910593011) C1910593011,SUM(C1910593016) C1910593016
FROM NORTHI_PARSER.HWCS_DNS_DHCP_IP_ADDR_MANAGMNT
WHERE DATA_DATE BETWEEN TRUNC(XDATA_DATE,'HH24') AND TRUNC(XDATA_DATE,'HH24')+0.8/24
GROUP BY SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,1)-1), DATA_DATE
) A,
(
SELECT SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,1)-1) OBJECT_NAME, DATA_DATE, 
SUM(C1910594817) C1910594817,SUM(C1910594807) C1910594807,SUM(C1910594811) C1910594811,SUM(C1910594812) C1910594812
FROM NORTHI_PARSER.HWCS_DNS_SPECIFED_DNS_ENDPOINT
WHERE DATA_DATE BETWEEN TRUNC(XDATA_DATE,'HH24') AND TRUNC(XDATA_DATE,'HH24')+0.8/24
GROUP BY SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,1)-1), DATA_DATE
) B,
(
SELECT SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,1)-1) OBJECT_NAME, DATA_DATE, 
SUM(C1910594952) C1910594952,SUM(C1910594954) C1910594954,SUM(C1910594955) C1910594955,SUM(C1910594959) C1910594959
FROM NORTHI_PARSER.HWCS_DNS_SPECIFED_DNS_VIEW
WHERE DATA_DATE BETWEEN TRUNC(XDATA_DATE,'HH24') AND TRUNC(XDATA_DATE,'HH24')+0.8/24
GROUP BY SUBSTR(OBJECT_NAME,1,INSTR(OBJECT_NAME,'/',1,1)-1), DATA_DATE
) C,
NORTHI_DATA.LIST_DNS X";"A.OBJECT_NAME = B.OBJECT_NAME AND A.DATA_DATE = B.DATA_DATE AND
A.OBJECT_NAME = C.OBJECT_NAME AND A.DATA_DATE = C.DATA_DATE AND
A.OBJECT_NAME = X.DNS_NAME";DNS;NULL;NULL;48;241;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';3
CLI_SMS_WL;NULL;1;HOURLY;60;69;NORTHI_PARSER.DEFNE_CLI_IN_HNDLR_SMS_WL A, NORTHI_DATA.LIST_DEFNE_CLI_LBS X;A.HOSTNAME=X.HOST_NAME;HOST;NULL;NULL;46;233;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
CLI_SMS_WL_CB;NULL;1;HOURLY;60;69;NORTHI_PARSER.DEFNE_CLI_IN_HNDLR_SMS_WL_CB A, NORTHI_DATA.LIST_DEFNE_CLI_LBS X;A.HOSTNAME=X.HOST_NAME;HOST;NULL;NULL;46;233;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
CLI_SMS_WL_DWM;NULL;1;HOURLY;60;69;NORTHI_PARSER.DEFNE_CLI_IN_HNDLR_SMS_WL_DWM A, NORTHI_DATA.LIST_DEFNE_CLI_LBS X;A.HOSTNAME=X.HOST_NAME;HOST;NULL;NULL;46;233;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
GNODEB_STATISTICS;NULL;1;HOURLY;30;60;"(
SELECT  /*+PARALLEL (2) */ GNODEBID, DATA_DATE, SUM(C1593835804) C1593835804, SUM(C1593835805) C1593835805, SUM(C1593835639) C1593835639, SUM(C1593835637) C1593835637, SUM(C1593835628) C1593835628 
FROM HIZIR2.HW5G_NODE_EQUIPMENT_PERF_MEAS
GROUP BY GNODEBID,DATA_DATE
) A,
(SELECT DISTINCT GNODEB_ID,MAIN_REGION_ID,SUB_REGION_ID,CITY_ID FROM NORTHI_DATA.LIST_GNODEB_5G_CELL) X";A.GNODEBID = X.GNODEB_ID AND A.DATA_DATE = XDATA_DATE;GNODEB;GNODEB;GNODEB;9;253;FRAGMENT_DATE;GNODEBID;1;'DA','5WA','7WA','5MA','7MA';NULL
GGSN_BOARD;NULL;1;15Mins;15;NULL;NORTHI_PARSER.GGSN_BOARD_INFORMATION A, NORTHI_DATA.LIST_GGSN_BOARD_INFORMATION X;A.GGSN_NAME = X.GGSN_NAME AND A.BOARD_ID = X.BOARD_NAME;BOARD;GGSN;NULL;17;185;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
CELLSTS_4G;NULL;1;HOURLY;60;69;"HIZIR2.HW4G_INTER_RAT_OUT_HAND_MEAS  A,
HIZIR2.HW4G_E_RAB_RELEASE_MEAS B,
HIZIR2.HW4G_OUT_HAND_MEAS C,
HIZIR2.HW4G_RRC_CON_SETUP_MEAS D,
HIZIR2.HW4G_E_RAB_SETUP_MEAS E,
HIZIR2.HW4G_PACKET_PROC_MEAS F,
HIZIR2.HW4G_CQI_MEAS G,
HIZIR2.HW4G_THROUGHPUT_MEAS H,
HIZIR2.HW4G_PRB_MEAS I,
HIZIR2.HW4G_USER_NMB_MEAS J,
HIZIR2.HW4G_CELL_ALGO_MEAS K LEFT OUTER JOIN  
HIZIR2.HW4G_INCOMING_HAND_MEAS L 
ON (K.DATA_DATE=L.DATA_DATE AND K.NETWORK_ID=L.NETWORK_ID  ), 
HIZIR2.HW4G_RRC_CON_RESTBLISHMNT_MEAS M,
HIZIR2.HW4G_RRC_CON_SETUP_FAIL_MEAS N,
HIZIR2.HW4G_RRC_CON_RSTBLHMT_FL_MEAS O,
HIZIR2.HW4G_NBR_E_RAB_STP_FAIL_DIFF P,
HIZIR2.HW4G_RA_MEAS R LEFT OUTER JOIN
HIZIR2.HW4G_CHANNEL_QUALITY_MEAS S 
ON (R.DATA_DATE=S.DATA_DATE AND R.NETWORK_ID=S.NETWORK_ID  ),
HIZIR2.HW4G_THROUGH_DATA_VOL_MEAS T LEFT OUTER JOIN 
HIZIR2.HW4G_CA_MEASUREMENT U ON (T.DATA_DATE=U.DATA_DATE AND T.NETWORK_ID=U.NETWORK_ID ),
HIZIR2.HW4G_MAC_MEASUREMENT V,
HIZIR2.HW4G_MSC_MEASUREMENT Y,
HIZIR2.HW4G_PAGE_MEAS Z,
HIZIR2.HW4G_E_RAB_MODIFY_MEAS A1,
NORTHI_DATA.LIST_ENODEB_CELL X,
HIZIR2.HW4G_CHANNEL_QUA_MEAS1 A2,
HIZIR2.HW4G_MIMO_MEASUREMENT A3 LEFT OUTER JOIN
HIZIR2.HW4G_VOICE_QUALTY_MEAS_PR_CNO A4 ON (A3.DATA_DATE=A4.DATA_DATE AND A3.NETWORK_ID=A4.NETWORK_ID ),
HIZIR2.HW4G_EXTENDED_QCI_MEASUREMNT A5 LEFT OUTER JOIN
HIZIR2.HW4G_CA_CELL_MAC_MEASUREMNT A6 ON (A5.DATA_DATE=A6.DATA_DATE AND A5.NETWORK_ID=A6.NETWORK_ID ),
HIZIR2.HW4G_OUTGOING_IRAT_HO_OVERX2 A7,
HIZIR2.HW4G_MEAS_RELATED_CHANNEL_DFEE A8 LEFT OUTER JOIN 
HIZIR2.HW4G_MEAS_OF_CELL_PERFORMANCE A9 ON (A8.DATA_DATE=A9.DATA_DATE AND A8.NETWORK_ID=A9.NETWORK_ID ),
HIZIR2.HW4G_EMTC_PRB_MEASUREMENT A10";"A.DATA_DATE=B.DATA_DATE AND A.NETWORK_ID=B.NETWORK_ID AND --A.ENODEBID=B.ENODEBID AND 
A.DATA_DATE=C.DATA_DATE AND A.NETWORK_ID=C.NETWORK_ID AND --A.ENODEBID=C.ENODEBID AND 
A.DATA_DATE=D.DATA_DATE AND A.NETWORK_ID=D.NETWORK_ID AND --A.ENODEBID=D.ENODEBID AND 
A.DATA_DATE=E.DATA_DATE AND A.NETWORK_ID=E.NETWORK_ID AND --A.ENODEBID=E.ENODEBID AND 
A.DATA_DATE=F.DATA_DATE AND A.NETWORK_ID=F.NETWORK_ID AND --A.ENODEBID=F.ENODEBID AND 
A.DATA_DATE=G.DATA_DATE AND A.NETWORK_ID=G.NETWORK_ID AND --A.ENODEBID=G.ENODEBID AND 
A.DATA_DATE=H.DATA_DATE AND A.NETWORK_ID=H.NETWORK_ID AND --A.ENODEBID=H.ENODEBID AND 
A.DATA_DATE=I.DATA_DATE AND A.NETWORK_ID=I.NETWORK_ID AND --A.ENODEBID=I.ENODEBID AND 
A.DATA_DATE=J.DATA_DATE AND A.NETWORK_ID=J.NETWORK_ID AND --A.ENODEBID=J.ENODEBID AND 
A.DATA_DATE=K.DATA_DATE AND A.NETWORK_ID=K.NETWORK_ID AND --A.ENODEBID=K.ENODEBID AND  
A.DATA_DATE=M.DATA_DATE AND A.NETWORK_ID=M.NETWORK_ID AND --A.ENODEBID=M.ENODEBID AND 
A.DATA_DATE=N.DATA_DATE AND A.NETWORK_ID=N.NETWORK_ID AND --A.ENODEBID=N.ENODEBID AND 
A.DATA_DATE=O.DATA_DATE AND A.NETWORK_ID=O.NETWORK_ID AND --A.ENODEBID=O.ENODEBID AND
A.DATA_DATE=P.DATA_DATE AND A.NETWORK_ID=P.NETWORK_ID AND --A.ENODEBID=P.ENODEBID AND
A.DATA_DATE=R.DATA_DATE AND A.NETWORK_ID=R.NETWORK_ID AND --A.ENODEBID=R.ENODEBID AND
A.DATA_DATE=T.DATA_DATE AND A.NETWORK_ID=T.NETWORK_ID AND --A.ENODEBID=T.ENODEBID AND
--A.DATA_DATE=U.DATA_DATE AND A.NETWORK_ID=U.NETWORK_ID AND --A.ENODEBID=U.ENODEBID AND
A.DATA_DATE=V.DATA_DATE AND A.NETWORK_ID=V.NETWORK_ID AND --A.ENODEBID=V.ENODEBID AND
A.DATA_DATE=Y.DATA_DATE AND A.NETWORK_ID=Y.NETWORK_ID AND --A.ENODEBID=Y.ENODEBID AND
A.DATA_DATE=Z.DATA_DATE AND A.NETWORK_ID=Z.NETWORK_ID AND --A.ENODEBID=Z.ENODEBID AND
A.DATA_DATE=A1.DATA_DATE AND A.NETWORK_ID=A1.NETWORK_ID AND --A.ENODEBID=A1.ENODEBID AND
A.DATA_DATE=A2.DATA_DATE AND A.NETWORK_ID=A2.NETWORK_ID AND --A.ENODEBID=A2.ENODEBID AND
A.DATA_DATE=A3.DATA_DATE AND A.NETWORK_ID=A3.NETWORK_ID AND --A.ENODEBID=A3.ENODEBID AND
--A.DATA_DATE=A4.DATA_DATE AND A.NETWORK_ID=A4.NETWORK_ID AND --A.ENODEBID=A4.ENODEBID AND 
A.DATA_DATE=A5.DATA_DATE AND A.NETWORK_ID=A5.NETWORK_ID AND --A.ENODEBID=A5.ENODEBID AND
A.DATA_DATE=A7.DATA_DATE AND A.NETWORK_ID=A7.NETWORK_ID AND --A.ENODEBID=A7.ENODEBID AND
A.DATA_DATE=A8.DATA_DATE AND A.NETWORK_ID=A8.NETWORK_ID AND --A.ENODEBID=A8.ENODEBID AND
--A.DATA_DATE=A9.DATA_DATE AND A.NETWORK_ID=A9.NETWORK_ID AND --A.ENODEBID=A9.ENODEBID AND
A.DATA_DATE=A10.DATA_DATE AND A.NETWORK_ID=A10.NETWORK_ID AND --A.ENODEBID=A10.ENODEBID AND
A.NETWORK_ID=X.CELL_ID AND  --A.ENODEBID=X.ENODEB_ID AND 
A.DATA_DATE=XDATA_DATE 



";CELL;ENODEB;NULL;6;91;FRAGMENT_DATE;NETWORK_ID;1;'DA','5WA','7WA','5MA','7MA';33
ISBC_NGSS;NULL;1;HOURLY;60;60;NORTHI_PARSER.ISBC_NGSS_IBCF_STATS A,NORTHI_DATA.LIST_ISBC X;SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1)=X.ISBC_NAME;NULL;NULL;NULL;34;173;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
ISBC_PFED;NULL;1;HOURLY;60;60;"(
SELECT 
TRUNC(DATA_DATE,'HH24') DATA_DATE,
SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1) ISBC_NAME, 
SUM(PFEDINSIPREQREJOL) PFEDINSIPREQREJOL,
SUM(PFEDOUTSIPREQREJOL) PFEDOUTSIPREQREJOL
FROM NORTHI_PARSER.ISBC_PFED_SERVICE_STATS
WHERE DATA_DATE BETWEEN XDATA_DATE AND XDATA_DATE+0.8/24
GROUP BY TRUNC(DATA_DATE,'HH24'),SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1)
) A,NORTHI_DATA.LIST_ISBC X";A.ISBC_NAME = X.ISBC_NAME;NULL;NULL;NULL;34;173;FRAGMENT_DATE;NETWORK_ID;1;'DA','5WA','7WA','5MA','7MA';1
ISBC_PFED_VIRTUAL;NULL;1;HOURLY;60;60;"(
SELECT 
TRUNC(DATA_DATE,'HH24') DATA_DATE,
SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1) ISBC_NAME, 
SUM(PFED1XXDROPPOLICY) PFED1XXDROPPOLICY,
SUM(PFED2XXDROPPOLICY) PFED2XXDROPPOLICY,
SUM(PFED3XXDROPPOLICY) PFED3XXDROPPOLICY,
SUM(PFED4XXDROPPOLICY) PFED4XXDROPPOLICY,
SUM(PFED5XXDROPPOLICY) PFED5XXDROPPOLICY,
SUM(PFED6XXDROPPOLICY) PFED6XXDROPPOLICY,
SUM(PFEDACKDROPPOLICY) PFEDACKDROPPOLICY,
SUM(PFEDBYEDROPPOLICY) PFEDBYEDROPPOLICY,
SUM(PFEDCANCELDROPPOLICY) PFEDCANCELDROPPOLICY,
SUM(PFEDCOMPRESSEDDROP) PFEDCOMPRESSEDDROP,
SUM(PFEDINFODROPPOLICY) PFEDINFODROPPOLICY,
SUM(PFEDINVITEDROPPOLICY) PFEDINVITEDROPPOLICY,
SUM(PFEDINSIPREQPROX) PFEDINSIPREQPROX,
SUM(PFEDINSIPREQRCVD) PFEDINSIPREQRCVD,
SUM(PFEDINSIPREQREJ) PFEDINSIPREQREJ,
SUM(PFEDINITINVITEDROPPOLICY) PFEDINITINVITEDROPPOLICY,
SUM(PFEDKEEPALIVERATEDROP) PFEDKEEPALIVERATEDROP,
SUM(PFEDKEEPALIVESENT) PFEDKEEPALIVESENT,
SUM(PFEDMESSAGEDROPPOLICY) PFEDMESSAGEDROPPOLICY,
SUM(PFEDNOTIFYDROPPOLICY) PFEDNOTIFYDROPPOLICY,
SUM(PFEDOPTIONSDROPPOLICY) PFEDOPTIONSDROPPOLICY,
SUM(PFEDOUTSIPREQPROX) PFEDOUTSIPREQPROX,
SUM(PFEDOUTSIPREQRCVD) PFEDOUTSIPREQRCVD,
SUM(PFEDOUTSIPREQREJ) PFEDOUTSIPREQREJ,
SUM(PFEDPRACKDROPPOLICY) PFEDPRACKDROPPOLICY,
SUM(PFEDPUBLISHDROPPOLICY) PFEDPUBLISHDROPPOLICY,
SUM(PFEDREFERDROPPOLICY) PFEDREFERDROPPOLICY,
SUM(PFEDREGISTERDROPPOLICY) PFEDREGISTERDROPPOLICY,
SUM(PFEDSCTPKEEPALIVEDROPPOLICY) PFEDSCTPKEEPALIVEDROPPOLICY,
SUM(PFEDSIPRATEDROP) PFEDSIPRATEDROP,
SUM(PFEDSUBSCRIBEDROPPOLICY) PFEDSUBSCRIBEDROPPOLICY,
SUM(PFEDTCPKEEPALIVEDROPPOLICY) PFEDTCPKEEPALIVEDROPPOLICY,
SUM(PFEDUDPKEEPALIVEDROPPOLICY) PFEDUDPKEEPALIVEDROPPOLICY,
SUM(PFEDUPDATEDROPPOLICY) PFEDUPDATEDROPPOLICY,
SUM(PFEDUNKNOWNDROPPOLICY) PFEDUNKNOWNDROPPOLICY
FROM NORTHI_PARSER.ISBC_PFED_VIRTUALNETWORK_STATS
WHERE DATA_DATE BETWEEN XDATA_DATE AND XDATA_DATE+0.8/24
GROUP BY TRUNC(DATA_DATE,'HH24'),SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1)
) A,NORTHI_DATA.LIST_ISBC X";A.ISBC_NAME = X.ISBC_NAME;NULL;NULL;NULL;34;173;FRAGMENT_DATE;NETWORK_ID;1;'DA','5WA','7WA','5MA','7MA';1
SPS_M101;NULL;1;HOURLY;60;360;NORTHI_PARSER.SPS_M101 A, NORTHI_DATA.LIST_SPS X;X.SPS_NAME = SUBSTR(A.OBJECT_NAME,INSTR(A.OBJECT_NAME,'/',1,1)+1,INSTR(A.OBJECT_NAME,'/',1,2)-1-INSTR(A.OBJECT_NAME,'/',1,1));SPS;NULL;NULL;45;198;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
ISBC_M77;NULL;1;HOURLY;60;60;NORTHI_PARSER.ISBC_M77 A, NORTHI_DATA.LIST_ISBC X;SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1)=X.ISBC_NAME;NULL;NULL;NULL;34;173;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';1
ISBC_MCMR;NULL;1;HOURLY;60;60;"( SELECT TRUNC(DATA_DATE,'HH24') DATA_DATE, SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1) OBJECT_NAME
        ,SUM(MGWAPVBUSYMCPVBD)MGWAPVBUSYMCPVBD
        ,SUM(MGWAPVBUSYMCPT38)MGWAPVBUSYMCPT38
        ,SUM(MGWAPVBUSYMCPG723)MGWAPVBUSYMCPG723
        ,SUM(MGWAPVBUSYMCPWB)MGWAPVBUSYMCPWB
        ,SUM(MGWAPVBUSYMCPOPUS)MGWAPVBUSYMCPOPUS
        ,SUM(MGWAPVBUSYMCPG722)MGWAPVBUSYMCPG722
        ,SUM(MGWAPVBUSYMCPG711U)MGWAPVBUSYMCPG711U
        ,SUM(MGWAPVBUSYMCPEVS)MGWAPVBUSYMCPEVS
        ,SUM(MGWAPVBUSYMCPG711A)MGWAPVBUSYMCPG711A
        ,SUM(MGWAPVBUSYMCPAMR)MGWAPVBUSYMCPAMR
        ,SUM(MGWAPVBUSYMCPG729)MGWAPVBUSYMCPG729
        FROM NORTHI_PARSER.ISBC_M91 
        WHERE DATA_DATE BETWEEN TRUNC(XDATA_DATE,'HH24') AND TRUNC(XDATA_DATE,'HH24')+0.8/24 
        GROUP BY  TRUNC(DATA_DATE,'HH24'),SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1) 
        ) A,
         
         (SELECT TRUNC(DATA_DATE,'HH24') DATA_DATE, SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1) OBJECT_NAME
        ,SUM(MGWAPVMCPNOTINCALLCTX)MGWAPVMCPNOTINCALLCTX
        ,SUM(MGWAPVMCPDISABLED)MGWAPVMCPDISABLED
        ,SUM(MGWAPVMCPINCALLCTX)MGWAPVMCPINCALLCTX
        ,SUM(MGWAPVMCPOPERDOWN)MGWAPVMCPOPERDOWN
         FROM NORTHI_PARSER.ISBC_M92 
         WHERE DATA_DATE BETWEEN TRUNC(XDATA_DATE,'HH24') AND TRUNC(XDATA_DATE,'HH24')+0.8/24 
         GROUP BY  TRUNC(DATA_DATE,'HH24'),SUBSTR(OBJECT_NAME,INSTR(OBJECT_NAME,'-',1,2)+1,INSTR(OBJECT_NAME,'/',1,2) - INSTR(OBJECT_NAME,'-',1,2)-1)
         )B,
         NORTHI_DATA.LIST_ISBC X";A.OBJECT_NAME=B.OBJECT_NAME AND A.DATA_DATE=B.DATA_DATE AND A.OBJECT_NAME=X.ISBC_NAME;NULL;NULL;NULL;34;173;FRAGMENT_DATE;NETWORK_ID;2;'DA','5WA','7WA','5MA','7MA';2
MSC_FCODE;NULL;1;HOURLY;60;360;NORTHI_PARSER.CORE_RNS_PS_MCAPLICU_FEAC2_RAW A, NORTHI_DATA.LIST_MSC_FCODE X;A.MSC_ID=X.MSC_ID AND A.FEAUTURE_CODE_ID=X.FCODE_NAME AND A.PERIOD_START_TIME=XDATA_DATE;FCODE;MSC;NULL;3;207;FRAGMENT_DATE;NETWORK_ID;1;'DA','5WA','7WA','5MA','7MA';1
